,Date,SPY_Close,SPY_Volume,VIX_Close,UsIndex_Close
54,2018-03-21,2711.929931640625,3434780000.0,17.860000610351562,89.77999877929688
55,2018-03-22,2643.68994140625,3765460000.0,23.34000015258789,89.86000061035156
56,2018-03-23,2588.260009765625,3829380000.0,24.8700008392334,89.44000244140625
57,2018-03-26,2658.550048828125,3538080000.0,21.030000686645508,89.02999877929688
58,2018-03-27,2612.6201171875,3761320000.0,22.5,89.37000274658203
59,2018-03-28,2605.0,3875720000.0,22.8700008392334,90.05999755859375
60,2018-03-29,2640.8701171875,3572360000.0,19.969999313354492,90.1500015258789
61,2018-04-02,2581.8798828125,3635780000.0,23.6200008392334,90.05000305175781
62,2018-04-03,2614.449951171875,3395840000.0,21.100000381469727,90.19999694824219
63,2018-04-04,2644.68994140625,3369230000.0,20.059999465942383,90.13999938964844
64,2018-04-05,2662.840087890625,3230430000.0,18.940000534057617,90.45999908447266
65,2018-04-06,2604.469970703125,3312390000.0,21.489999771118164,90.11000061035156
66,2018-04-09,2613.159912109375,3076140000.0,21.770000457763672,89.83999633789062
67,2018-04-10,2656.8701171875,3579130000.0,20.469999313354492,89.58999633789062
68,2018-04-11,2642.18994140625,3054520000.0,20.239999771118164,89.56999969482422
69,2018-04-12,2663.989990234375,3045330000.0,18.489999771118164,89.75
70,2018-04-13,2656.300048828125,2988540000.0,17.40999984741211,89.80000305175781
71,2018-04-16,2677.840087890625,3020740000.0,16.559999465942383,89.43000030517578
72,2018-04-17,2706.389892578125,3286190000.0,15.25,89.5199966430664
73,2018-04-18,2708.639892578125,3412030000.0,15.600000381469727,89.62000274658203
74,2018-04-19,2693.1298828125,3375120000.0,15.960000038146973,89.94000244140625
75,2018-04-20,2670.139892578125,3428260000.0,16.8799991607666,90.31999969482422
76,2018-04-23,2670.2900390625,3030390000.0,16.34000015258789,90.94000244140625
77,2018-04-24,2634.56005859375,3716020000.0,18.020000457763672,90.7699966430664
78,2018-04-25,2639.39990234375,3563680000.0,17.84000015258789,91.16999816894531
79,2018-04-26,2666.93994140625,3690920000.0,16.239999771118164,91.55999755859375
80,2018-04-27,2669.909912109375,3234510000.0,15.40999984741211,91.54000091552734
81,2018-04-30,2648.050048828125,3749510000.0,15.930000305175781,91.83999633789062
82,2018-05-01,2654.800048828125,3562820000.0,15.489999771118164,92.44999694824219
83,2018-05-02,2635.669921875,4047020000.0,15.970000267028809,92.51000213623047
84,2018-05-03,2629.72998046875,3867530000.0,15.899999618530273,92.41000366210938
85,2018-05-04,2663.419921875,3335260000.0,14.770000457763672,92.56999969482422
86,2018-05-07,2672.6298828125,3266810000.0,14.75,92.75
87,2018-05-08,2671.919921875,3745100000.0,14.710000038146973,93.12000274658203
88,2018-05-09,2697.7900390625,3913650000.0,13.420000076293945,93.04000091552734
89,2018-05-10,2723.070068359375,3380640000.0,13.229999542236328,92.6500015258789
90,2018-05-11,2727.719970703125,2874850000.0,12.649999618530273,92.54000091552734
91,2018-05-14,2730.1298828125,2994360000.0,12.930000305175781,92.58999633789062
92,2018-05-15,2711.449951171875,3291190000.0,14.630000114440918,93.22000122070312
93,2018-05-16,2722.4599609375,3248480000.0,13.420000076293945,93.38999938964844
94,2018-05-17,2720.1298828125,3478150000.0,13.430000305175781,93.47000122070312
95,2018-05-18,2712.969970703125,3383270000.0,13.420000076293945,93.63999938964844
96,2018-05-21,2733.010009765625,3053480000.0,13.079999923706055,93.68000030517578
97,2018-05-22,2724.43994140625,3384140000.0,13.220000267028809,93.61000061035156
98,2018-05-23,2733.2900390625,3333160000.0,12.579999923706055,94.01000213623047
99,2018-05-24,2727.760009765625,3285750000.0,12.529999732971191,93.77999877929688
100,2018-05-25,2721.330078125,3015260000.0,13.220000267028809,94.19000244140625
101,2018-05-29,2689.860107421875,3743310000.0,17.020000457763672,94.83000183105469
102,2018-05-30,2724.010009765625,3566490000.0,14.9399995803833,94.1500015258789
103,2018-05-31,2705.27001953125,4241100000.0,15.430000305175781,93.98999786376953
104,2018-06-01,2734.6201171875,3694310000.0,13.460000038146973,94.19000244140625
105,2018-06-04,2746.8701171875,3410090000.0,12.739999771118164,94.0199966430664
106,2018-06-05,2748.800048828125,3523550000.0,12.399999618530273,93.88999938964844
107,2018-06-06,2772.35009765625,3662780000.0,11.640000343322754,93.66000366210938
108,2018-06-07,2770.3701171875,3742080000.0,12.130000114440918,93.4000015258789
109,2018-06-08,2779.030029296875,3138850000.0,12.180000305175781,93.55000305175781
110,2018-06-11,2782.0,3262130000.0,12.350000381469727,93.58000183105469
111,2018-06-12,2786.85009765625,3435700000.0,12.34000015258789,93.80000305175781
112,2018-06-13,2775.6298828125,3820770000.0,12.9399995803833,93.70999908447266
113,2018-06-14,2782.489990234375,3540930000.0,12.119999885559082,94.7699966430664
114,2018-06-15,2779.659912109375,5451990000.0,11.979999542236328,94.79000091552734
115,2018-06-18,2773.75,3316120000.0,12.3100004196167,94.75
116,2018-06-19,2762.590087890625,3671160000.0,13.350000381469727,95.08999633789062
117,2018-06-20,2767.320068359375,3332140000.0,12.789999961853027,95.05999755859375
118,2018-06-21,2749.760009765625,3336580000.0,14.640000343322754,94.87000274658203
119,2018-06-22,2754.8798828125,5468110000.0,13.770000457763672,94.5199966430664
120,2018-06-25,2717.070068359375,3663280000.0,17.329999923706055,94.27999877929688
121,2018-06-26,2723.06005859375,3568900000.0,15.920000076293945,94.68000030517578
122,2018-06-27,2699.6298828125,3803990000.0,17.90999984741211,95.29000091552734
123,2018-06-28,2716.31005859375,3461100000.0,16.850000381469727,95.38999938964844
124,2018-06-29,2718.3701171875,3586800000.0,16.09000015258789,94.62999725341797
125,2018-07-02,2726.7099609375,3095040000.0,15.600000381469727,94.87000274658203
126,2018-07-03,2713.219970703125,1911460000.0,16.139999389648438,94.58999633789062
127,2018-07-05,2736.610107421875,2980160000.0,14.970000267028809,94.47000122070312
128,2018-07-06,2759.820068359375,2590250000.0,13.369999885559082,94.04000091552734
129,2018-07-09,2784.169921875,3070060000.0,12.6899995803833,94.08000183105469
130,2018-07-10,2793.840087890625,3080140000.0,12.640000343322754,94.11000061035156
131,2018-07-11,2774.02001953125,2986180000.0,13.630000114440918,94.72000122070312
132,2018-07-12,2798.2900390625,2834230000.0,12.579999923706055,94.80999755859375
133,2018-07-13,2801.31005859375,2619790000.0,12.180000305175781,94.75
134,2018-07-16,2798.429931640625,2819860000.0,12.829999923706055,94.51000213623047
135,2018-07-17,2809.550048828125,3064920000.0,12.0600004196167,94.97000122070312
136,2018-07-18,2815.6201171875,3111560000.0,12.100000381469727,95.08000183105469
137,2018-07-19,2804.489990234375,3278360000.0,12.869999885559082,95.16999816894531
138,2018-07-20,2801.830078125,3243250000.0,12.859999656677246,94.45999908447266
139,2018-07-23,2806.97998046875,2928490000.0,12.619999885559082,94.66999816894531
140,2018-07-24,2820.39990234375,3430410000.0,12.40999984741211,94.61000061035156
141,2018-07-25,2846.070068359375,3584400000.0,12.289999961853027,94.36000061035156
142,2018-07-26,2837.43994140625,3667290000.0,12.140000343322754,94.75
143,2018-07-27,2818.820068359375,3434370000.0,13.029999732971191,94.68000030517578
144,2018-07-30,2802.60009765625,3261190000.0,14.260000228881836,94.36000061035156
145,2018-07-31,2816.2900390625,3906890000.0,12.829999923706055,94.48999786376953
146,2018-08-01,2813.360107421875,3501350000.0,13.149999618530273,94.62000274658203
147,2018-08-02,2827.219970703125,3501380000.0,12.1899995803833,95.16999816894531
148,2018-08-03,2840.35009765625,3043690000.0,11.640000343322754,95.13999938964844
149,2018-08-06,2850.39990234375,2879020000.0,11.270000457763672,95.36000061035156
150,2018-08-07,2858.449951171875,3185440000.0,10.930000305175781,95.22000122070312
151,2018-08-08,2857.699951171875,2978070000.0,10.850000381469727,95.0999984741211
152,2018-08-09,2853.580078125,3066180000.0,11.270000457763672,95.5
153,2018-08-10,2833.280029296875,3265590000.0,13.15999984741211,96.36000061035156
154,2018-08-13,2821.929931640625,3173630000.0,14.779999732971191,96.38999938964844
155,2018-08-14,2839.9599609375,2986500000.0,13.3100004196167,96.7300033569336
156,2018-08-15,2818.3701171875,3656680000.0,14.640000343322754,96.69999694824219
157,2018-08-16,2840.68994140625,3232000000.0,13.449999809265137,96.6500015258789
158,2018-08-17,2850.1298828125,3037640000.0,12.640000343322754,96.0999984741211
159,2018-08-20,2857.050048828125,2757150000.0,12.489999771118164,95.9000015258789
160,2018-08-21,2862.9599609375,3174010000.0,12.859999656677246,95.26000213623047
161,2018-08-22,2861.820068359375,2701250000.0,12.25,95.1500015258789
162,2018-08-23,2856.97998046875,2724450000.0,12.40999984741211,95.62000274658203
163,2018-08-24,2874.68994140625,2603010000.0,11.989999771118164,95.1500015258789
164,2018-08-27,2896.739990234375,2865070000.0,12.15999984741211,94.77999877929688
165,2018-08-28,2897.52001953125,2687770000.0,12.5,94.72000122070312
166,2018-08-29,2914.0400390625,2805520000.0,12.25,94.5999984741211
167,2018-08-30,2901.1298828125,2810450000.0,13.529999732971191,94.72000122070312
168,2018-08-31,2901.52001953125,2887220000.0,12.859999656677246,95.13999938964844
169,2018-09-04,2896.719970703125,3087420000.0,13.15999984741211,95.41999816894531
170,2018-09-05,2888.60009765625,3248780000.0,13.90999984741211,95.12999725341797
171,2018-09-06,2878.050048828125,3144240000.0,14.649999618530273,95.0199966430664
172,2018-09-07,2871.679931640625,2976580000.0,14.880000114440918,95.37000274658203
173,2018-09-10,2877.1298828125,2751100000.0,14.15999984741211,95.1500015258789
174,2018-09-11,2887.889892578125,2904500000.0,13.220000267028809,95.05999755859375
175,2018-09-12,2888.919921875,3341280000.0,13.140000343322754,94.80000305175781
176,2018-09-13,2904.179931640625,3274090000.0,12.369999885559082,94.54000091552734
177,2018-09-14,2904.97998046875,3179410000.0,12.069999694824219,94.9800033569336
178,2018-09-17,2888.800048828125,2967980000.0,13.680000305175781,94.51000213623047
179,2018-09-18,2904.31005859375,3091190000.0,12.789999961853027,94.62000274658203
180,2018-09-19,2907.949951171875,3302460000.0,11.75,94.55000305175781
181,2018-09-20,2930.75,3406520000.0,11.800000190734863,93.91000366210938
182,2018-09-21,2929.669921875,5652470000.0,11.680000305175781,94.22000122070312
183,2018-09-24,2919.3701171875,3392030000.0,12.199999809265137,94.26000213623047
184,2018-09-25,2915.56005859375,3330880000.0,12.420000076293945,94.12999725341797
185,2018-09-26,2905.969970703125,3417540000.0,12.890000343322754,94.19000244140625
186,2018-09-27,2914.0,3101360000.0,12.40999984741211,95.0
187,2018-09-28,2913.97998046875,3461680000.0,12.119999885559082,95.19000244140625
188,2018-10-01,2924.590087890625,3375890000.0,12.0,95.30000305175781
189,2018-10-02,2923.429931640625,3432620000.0,12.050000190734863,95.51000213623047
190,2018-10-03,2925.510009765625,3625510000.0,11.609999656677246,95.76000213623047
191,2018-10-04,2901.610107421875,3510370000.0,14.220000267028809,95.75
192,2018-10-05,2885.570068359375,3340820000.0,14.819999694824219,95.62000274658203
193,2018-10-08,2884.429931640625,3381820000.0,15.6899995803833,95.7699966430664
194,2018-10-09,2880.340087890625,3531690000.0,15.949999809265137,95.68000030517578
195,2018-10-10,2785.679931640625,4554260000.0,22.959999084472656,95.51000213623047
196,2018-10-11,2728.3701171875,4914090000.0,24.979999542236328,95.0199966430664
197,2018-10-12,2767.1298828125,4024010000.0,21.309999465942383,95.22000122070312
198,2018-10-15,2750.7900390625,3327160000.0,21.299999237060547,95.06999969482422
199,2018-10-16,2809.919921875,3460260000.0,17.6200008392334,95.05000305175781
200,2018-10-17,2809.2099609375,3347090000.0,17.399999618530273,95.58000183105469
201,2018-10-18,2768.780029296875,3639300000.0,20.059999465942383,95.9000015258789
202,2018-10-19,2767.780029296875,3593940000.0,19.889999389648438,95.70999908447266
203,2018-10-22,2755.8798828125,3331270000.0,19.639999389648438,96.01000213623047
204,2018-10-23,2740.68994140625,4373710000.0,20.709999084472656,95.95999908447266
205,2018-10-24,2656.10009765625,4738670000.0,25.229999542236328,96.43000030517578
206,2018-10-25,2705.570068359375,4663930000.0,24.219999313354492,96.68000030517578
207,2018-10-26,2658.68994140625,4804330000.0,24.15999984741211,96.36000061035156
208,2018-10-29,2641.25,4701260000.0,24.700000762939453,96.58000183105469
209,2018-10-30,2682.6298828125,5125600000.0,23.350000381469727,97.01000213623047
210,2018-10-31,2711.739990234375,5133380000.0,21.229999542236328,97.12999725341797
211,2018-11-01,2740.3701171875,4730250000.0,19.34000015258789,96.27999877929688
212,2018-11-02,2723.06005859375,4261230000.0,19.510000228881836,96.54000091552734
213,2018-11-05,2738.31005859375,3650910000.0,19.959999084472656,96.3499984741211
214,2018-11-06,2755.449951171875,3543800000.0,19.90999984741211,96.31999969482422
215,2018-11-07,2813.889892578125,3929080000.0,16.360000610351562,96.0
216,2018-11-08,2806.830078125,3673550000.0,16.719999313354492,96.63999938964844
217,2018-11-09,2781.010009765625,4029030000.0,17.360000610351562,96.91000366210938
218,2018-11-12,2726.219970703125,3701570000.0,20.450000762939453,97.54000091552734
219,2018-11-13,2722.179931640625,4112820000.0,20.020000457763672,97.30000305175781
220,2018-11-14,2701.580078125,4449060000.0,21.25,96.80000305175781
221,2018-11-15,2730.199951171875,4204960000.0,19.979999542236328,96.93000030517578
222,2018-11-16,2736.27001953125,3996970000.0,18.139999389648438,96.47000122070312
223,2018-11-19,2690.72998046875,3806940000.0,20.100000381469727,96.19000244140625
224,2018-11-20,2641.889892578125,4370820000.0,22.479999542236328,96.80999755859375
225,2018-11-21,2649.929931640625,3237400000.0,20.799999237060547,96.70999908447266
226,2018-11-23,2632.56005859375,1651680000.0,21.520000457763672,96.91999816894531
227,2018-11-26,2673.449951171875,3523520000.0,18.899999618530273,97.06999969482422
228,2018-11-27,2682.169921875,3494380000.0,19.020000457763672,97.37000274658203
229,2018-11-28,2743.7900390625,3984540000.0,18.489999771118164,96.79000091552734
230,2018-11-29,2737.800048828125,3599200000.0,18.790000915527344,96.77999877929688
231,2018-11-30,2760.169921875,4668310000.0,18.06999969482422,97.2699966430664
232,2018-12-03,2790.3701171875,4221580000.0,16.440000534057617,97.04000091552734
233,2018-12-04,2700.06005859375,4515710000.0,20.739999771118164,96.97000122070312
234,2018-12-06,2695.949951171875,5180430000.0,21.190000534057617,96.80999755859375
235,2018-12-07,2633.080078125,4242240000.0,23.229999542236328,96.51000213623047
236,2018-12-10,2637.719970703125,4162880000.0,22.639999389648438,97.22000122070312
237,2018-12-11,2636.780029296875,3963440000.0,21.760000228881836,97.38999938964844
238,2018-12-12,2651.070068359375,4029300000.0,21.459999084472656,97.04000091552734
239,2018-12-13,2650.5400390625,3978340000.0,20.649999618530273,97.05999755859375
240,2018-12-14,2599.949951171875,4064370000.0,21.6299991607666,97.44000244140625
241,2018-12-17,2545.93994140625,4661420000.0,24.520000457763672,97.0999984741211
242,2018-12-18,2546.159912109375,4519190000.0,25.579999923706055,97.13999938964844
243,2018-12-19,2506.9599609375,5152830000.0,25.579999923706055,97.04000091552734
244,2018-12-20,2467.419921875,5619780000.0,28.3799991607666,96.27999877929688
245,2018-12-21,2416.6201171875,7657890000.0,30.110000610351562,96.95999908447266
246,2018-12-24,2351.10009765625,2613670000.0,36.06999969482422,96.55000305175781
247,2018-12-26,2467.699951171875,4249740000.0,30.40999984741211,97.05000305175781
248,2018-12-27,2488.830078125,4139010000.0,29.959999084472656,96.4800033569336
249,2018-12-28,2485.739990234375,3728440000.0,28.34000015258789,96.38999938964844
250,2018-12-31,2506.85009765625,3461920000.0,25.420000076293945,96.16999816894531
251,2019-01-02,2510.030029296875,3733160000.0,23.219999313354492,96.81999969482422
252,2019-01-03,2447.889892578125,3858830000.0,25.450000762939453,96.30999755859375
253,2019-01-04,2531.93994140625,4234140000.0,21.3799991607666,96.19000244140625
254,2019-01-07,2549.68994140625,4133120000.0,21.399999618530273,95.70999908447266
255,2019-01-08,2574.409912109375,4120060000.0,20.469999313354492,95.9000015258789
256,2019-01-09,2584.9599609375,4088740000.0,19.979999542236328,95.22000122070312
257,2019-01-10,2596.639892578125,3721300000.0,19.5,95.54000091552734
258,2019-01-11,2596.260009765625,3447460000.0,18.190000534057617,95.66999816894531
259,2019-01-14,2582.610107421875,3689370000.0,19.06999969482422,95.58999633789062
260,2019-01-15,2610.300048828125,3601180000.0,18.600000381469727,95.97000122070312
261,2019-01-16,2616.10009765625,3882180000.0,19.040000915527344,96.05999755859375
262,2019-01-17,2635.9599609375,3802410000.0,18.059999465942383,96.06999969482422
263,2019-01-18,2670.7099609375,4009010000.0,17.799999237060547,96.33999633789062
264,2019-01-22,2632.89990234375,3923950000.0,20.799999237060547,96.30000305175781
265,2019-01-23,2638.699951171875,3358770000.0,19.520000457763672,96.12000274658203
266,2019-01-24,2642.330078125,3449230000.0,18.889999389648438,96.5999984741211
267,2019-01-25,2664.760009765625,3821000000.0,17.420000076293945,95.79000091552734
268,2019-01-28,2643.85009765625,3630820000.0,18.8700008392334,95.75
269,2019-01-29,2640.0,3518070000.0,19.1299991607666,95.81999969482422
270,2019-01-30,2681.050048828125,3883270000.0,17.65999984741211,95.33999633789062
271,2019-01-31,2704.10009765625,4953800000.0,16.56999969482422,95.58000183105469
272,2019-02-01,2706.530029296875,3782490000.0,16.139999389648438,95.58000183105469
273,2019-02-04,2724.8701171875,3369450000.0,15.729999542236328,95.8499984741211
274,2019-02-05,2737.699951171875,3597620000.0,15.569999694824219,96.0999984741211
275,2019-02-06,2731.610107421875,3486590000.0,15.380000114440918,96.41999816894531
276,2019-02-07,2706.050048828125,4114040000.0,16.3700008392334,96.51000213623047
277,2019-02-08,2707.8798828125,3649510000.0,15.720000267028809,96.63999938964844
278,2019-02-11,2709.800048828125,3395330000.0,15.970000267028809,97.05999755859375
279,2019-02-12,2744.72998046875,3843020000.0,15.430000305175781,96.70999908447266
280,2019-02-13,2753.030029296875,3684910000.0,15.649999618530273,97.12999725341797
281,2019-02-14,2745.72998046875,3845390000.0,16.219999313354492,96.9800033569336
282,2019-02-15,2775.60009765625,3648680000.0,14.90999984741211,96.91999816894531
283,2019-02-19,2779.760009765625,3535270000.0,14.880000114440918,96.5199966430664
284,2019-02-20,2784.699951171875,3904830000.0,14.020000457763672,96.44999694824219
285,2019-02-21,2774.8798828125,3598260000.0,14.460000038146973,96.61000061035156
286,2019-02-22,2792.669921875,3429350000.0,13.510000228881836,96.51000213623047
287,2019-02-25,2796.110107421875,3860260000.0,14.850000381469727,96.41000366210938
288,2019-02-26,2793.89990234375,3676200000.0,15.170000076293945,96.0
289,2019-02-27,2792.3798828125,3771790000.0,14.699999809265137,96.1500015258789
290,2019-02-28,2784.489990234375,4445780000.0,14.779999732971191,96.16000366210938
291,2019-03-01,2803.68994140625,3994950000.0,13.569999694824219,96.52999877929688
292,2019-03-04,2792.81005859375,3949730000.0,14.630000114440918,96.68000030517578
293,2019-03-05,2789.64990234375,3631380000.0,14.739999771118164,96.8499984741211
294,2019-03-06,2771.449951171875,3800180000.0,15.739999771118164,96.87000274658203
295,2019-03-07,2748.929931640625,3932150000.0,16.59000015258789,97.66999816894531
296,2019-03-08,2743.070068359375,3424300000.0,16.049999237060547,97.37000274658203
297,2019-03-11,2783.300048828125,3764850000.0,14.329999923706055,97.22000122070312
298,2019-03-12,2791.52001953125,3432340000.0,13.770000457763672,96.94000244140625
299,2019-03-13,2810.919921875,3782250000.0,13.40999984741211,96.55000305175781
300,2019-03-14,2808.47998046875,3505670000.0,13.5,96.79000091552734
301,2019-03-15,2822.47998046875,5969780000.0,12.880000114440918,96.5999984741211
302,2019-03-18,2832.93994140625,3620770000.0,13.100000381469727,96.5199966430664
303,2019-03-19,2832.570068359375,3650740000.0,13.5600004196167,96.37999725341797
304,2019-03-20,2824.22998046875,3779160000.0,13.90999984741211,95.76000213623047
305,2019-03-21,2854.8798828125,3612620000.0,13.630000114440918,96.5
306,2019-03-22,2800.7099609375,4253730000.0,16.479999542236328,96.6500015258789
307,2019-03-25,2798.360107421875,3406110000.0,16.329999923706055,96.56999969482422
308,2019-03-26,2818.4599609375,3288570000.0,14.680000305175781,96.73999786376953
309,2019-03-27,2805.3701171875,3422400000.0,15.149999618530273,96.7699966430664
310,2019-03-28,2815.43994140625,3185460000.0,14.430000305175781,97.19999694824219
311,2019-03-29,2834.39990234375,3752520000.0,13.710000038146973,97.27999877929688
312,2019-04-01,2867.18994140625,3560090000.0,13.399999618530273,97.25
313,2019-04-02,2867.239990234375,3267210000.0,13.359999656677246,97.36000061035156
314,2019-04-03,2873.39990234375,3570000000.0,13.739999771118164,97.08999633789062
315,2019-04-04,2879.389892578125,3038740000.0,13.579999923706055,97.30999755859375
316,2019-04-05,2892.739990234375,3155970000.0,12.819999694824219,97.4000015258789
317,2019-04-08,2895.77001953125,3056460000.0,13.180000305175781,97.05000305175781
318,2019-04-09,2878.199951171875,3032480000.0,14.279999732971191,97.01000213623047
319,2019-04-10,2888.2099609375,3092230000.0,13.300000190734863,96.94999694824219
320,2019-04-11,2888.320068359375,2970650000.0,13.020000457763672,97.18000030517578
321,2019-04-12,2907.409912109375,3726050000.0,12.010000228881836,96.97000122070312
322,2019-04-15,2905.580078125,3114530000.0,12.319999694824219,96.94000244140625
323,2019-04-16,2907.06005859375,3403120000.0,12.180000305175781,97.04000091552734
324,2019-04-17,2900.449951171875,3648100000.0,12.600000381469727,97.01000213623047
325,2019-04-18,2905.030029296875,3507100000.0,12.09000015258789,97.47000122070312
326,2019-04-22,2907.969970703125,3010130000.0,12.420000076293945,97.27999877929688
327,2019-04-23,2933.679931640625,3674480000.0,12.279999732971191,97.56999969482422
328,2019-04-24,2927.25,3468480000.0,13.140000343322754,98.0999984741211
329,2019-04-25,2926.169921875,3440010000.0,13.25,98.19999694824219
330,2019-04-26,2939.8798828125,3264390000.0,12.729999542236328,98.01000213623047
331,2019-04-29,2943.030029296875,3150390000.0,13.109999656677246,97.86000061035156
332,2019-04-30,2945.830078125,3939760000.0,13.119999885559082,97.4800033569336
333,2019-05-01,2923.72998046875,3669330000.0,14.800000190734863,97.69000244140625
334,2019-05-02,2917.52001953125,3802290000.0,14.420000076293945,97.83000183105469
335,2019-05-03,2945.639892578125,3357180000.0,12.869999885559082,97.5199966430664
336,2019-05-06,2932.469970703125,3203260000.0,15.4399995803833,97.5199966430664
337,2019-05-07,2884.050048828125,3793060000.0,19.31999969482422,97.62999725341797
338,2019-05-08,2879.419921875,3543110000.0,19.399999618530273,97.62000274658203
339,2019-05-09,2870.719970703125,3659050000.0,19.100000381469727,97.37000274658203
340,2019-05-10,2881.39990234375,3566780000.0,16.040000915527344,97.33000183105469
341,2019-05-13,2811.8701171875,3900270000.0,20.549999237060547,97.31999969482422
342,2019-05-14,2834.409912109375,3354860000.0,18.059999465942383,97.52999877929688
343,2019-05-15,2850.9599609375,3140900000.0,16.440000534057617,97.56999969482422
344,2019-05-16,2876.320068359375,3338470000.0,15.289999961853027,97.83999633789062
345,2019-05-17,2859.530029296875,3316040000.0,15.960000038146973,98.0
346,2019-05-20,2840.22998046875,3293750000.0,16.309999465942383,97.93000030517578
347,2019-05-21,2864.360107421875,3223050000.0,14.949999809265137,98.05999755859375
348,2019-05-22,2856.27001953125,3194000000.0,14.75,98.11000061035156
349,2019-05-23,2822.239990234375,3899320000.0,16.920000076293945,97.8499984741211
350,2019-05-24,2826.06005859375,2889230000.0,15.850000381469727,97.61000061035156
351,2019-05-28,2802.389892578125,4146980000.0,17.5,97.95999908447266
