Time,Symbol,Funding Rate
2024-01-04 08:00:00,BTCUSDT,0.0001
2024-01-04 00:00:00,BTCUSDT,0.0001
2024-01-03 16:00:00,BTCUSDT,0.0001
2024-01-03 08:00:00,BTCUSDT,0.00035429
2024-01-03 00:00:00,BTCUSDT,0.00045739
2024-01-02 16:00:00,BTCUSDT,0.00066228
2024-01-02 08:00:00,BTCUSDT,0.00049958
2024-01-02 00:00:00,BTCUSDT,0.00057167
2024-01-01 16:00:00,BTCUSDT,0.00037274
2024-01-01 08:00:00,BTCUSDT,0.00049955
2024-01-01 00:00:00,BTCUSDT,0.00043294
2023-12-31 16:00:00,BTCUSDT,0.00044151
2023-12-31 08:00:00,BTCUSDT,0.00040148
2023-12-31 00:00:00,BTCUSDT,0.00026419
2023-12-30 16:00:00,BTCUSDT,0.00024277
2023-12-30 08:00:00,BTCUSDT,0.00036923
2023-12-30 00:00:00,BTCUSDT,0.00039208
2023-12-29 16:00:00,BTCUSDT,0.000435
2023-12-29 08:00:00,BTCUSDT,0.00044001
2023-12-29 00:00:00,BTCUSDT,0.00059775
2023-12-28 16:00:00,BTCUSDT,0.00057322
2023-12-28 08:00:00,BTCUSDT,0.00038854
2023-12-28 00:00:00,BTCUSDT,0.00019269
2023-12-27 16:00:00,BTCUSDT,0.0005221
2023-12-27 08:00:00,BTCUSDT,0.00042225
2023-12-27 00:00:00,BTCUSDT,0.00040735
2023-12-26 16:00:00,BTCUSDT,0.00032104
2023-12-26 08:00:00,BTCUSDT,0.00027919
2023-12-26 00:00:00,BTCUSDT,0.0003048
2023-12-25 16:00:00,BTCUSDT,0.00018708
2023-12-25 08:00:00,BTCUSDT,0.0001
2023-12-25 00:00:00,BTCUSDT,0.0001
2023-12-24 16:00:00,BTCUSDT,0.0001
2023-12-24 08:00:00,BTCUSDT,0.00025197
2023-12-24 00:00:00,BTCUSDT,0.0001
2023-12-23 16:00:00,BTCUSDT,0.0001
2023-12-23 08:00:00,BTCUSDT,0.0001
2023-12-23 00:00:00,BTCUSDT,0.00015263
2023-12-22 16:00:00,BTCUSDT,0.00020031
2023-12-22 08:00:00,BTCUSDT,0.00030643
2023-12-22 00:00:00,BTCUSDT,0.00024215
2023-12-21 16:00:00,BTCUSDT,0.00033844
2023-12-21 08:00:00,BTCUSDT,0.00022504
2023-12-21 00:00:00,BTCUSDT,0.000152
2023-12-20 16:00:00,BTCUSDT,0.00018725
2023-12-20 08:00:00,BTCUSDT,0.0001
2023-12-20 00:00:00,BTCUSDT,0.0001
2023-12-19 16:00:00,BTCUSDT,0.00013946
2023-12-19 08:00:00,BTCUSDT,0.00017727
2023-12-19 00:00:00,BTCUSDT,0.0001
2023-12-18 16:00:00,BTCUSDT,0.00010731
2023-12-18 08:00:00,BTCUSDT,0.0001
2023-12-18 00:00:00,BTCUSDT,0.00013303
2023-12-17 16:00:00,BTCUSDT,0.0001
2023-12-17 08:00:00,BTCUSDT,0.0001
2023-12-17 00:00:00,BTCUSDT,0.00017286
2023-12-16 16:00:00,BTCUSDT,0.00017406
2023-12-16 08:00:00,BTCUSDT,0.00024408
2023-12-16 00:00:00,BTCUSDT,0.0001
2023-12-15 16:00:00,BTCUSDT,0.00013415
2023-12-15 08:00:00,BTCUSDT,0.00015354
2023-12-15 00:00:00,BTCUSDT,0.00010466
2023-12-14 16:00:00,BTCUSDT,0.00011106
2023-12-14 08:00:00,BTCUSDT,0.00012332
2023-12-14 00:00:00,BTCUSDT,0.00010146
2023-12-13 16:00:00,BTCUSDT,0.00016232
2023-12-13 08:00:00,BTCUSDT,0.00015492
2023-12-13 00:00:00,BTCUSDT,0.00018236
2023-12-12 16:00:00,BTCUSDT,0.0001
2023-12-12 08:00:00,BTCUSDT,0.00016545
2023-12-12 00:00:00,BTCUSDT,0.00021542
2023-12-11 16:00:00,BTCUSDT,0.0001
2023-12-11 08:00:00,BTCUSDT,0.00015948
2023-12-11 00:00:00,BTCUSDT,0.00033285
2023-12-10 16:00:00,BTCUSDT,0.00039354
2023-12-10 08:00:00,BTCUSDT,0.0003097
2023-12-10 00:00:00,BTCUSDT,0.00033498
2023-12-09 16:00:00,BTCUSDT,0.00032929
2023-12-09 08:00:00,BTCUSDT,0.00049285
2023-12-09 00:00:00,BTCUSDT,0.00011864
2023-12-08 16:00:00,BTCUSDT,0.00034051
2023-12-08 08:00:00,BTCUSDT,0.00044041
2023-12-08 00:00:00,BTCUSDT,0.00023913
2023-12-07 16:00:00,BTCUSDT,0.00016767
2023-12-07 08:00:00,BTCUSDT,0.00010721
2023-12-07 00:00:00,BTCUSDT,0.0001
2023-12-06 16:00:00,BTCUSDT,0.0001
2023-12-06 08:00:00,BTCUSDT,0.0001
2023-12-06 00:00:00,BTCUSDT,0.0001
2023-12-05 16:00:00,BTCUSDT,0.0001
2023-12-05 08:00:00,BTCUSDT,0.0001
2023-12-05 00:00:00,BTCUSDT,0.0001
2023-12-04 16:00:00,BTCUSDT,0.0001
2023-12-04 08:00:00,BTCUSDT,0.00039246
2023-12-04 00:00:00,BTCUSDT,0.0001
2023-12-03 16:00:00,BTCUSDT,0.0001
2023-12-03 08:00:00,BTCUSDT,0.0001
2023-12-03 00:00:00,BTCUSDT,0.0001
2023-12-02 16:00:00,BTCUSDT,0.0001
2023-12-02 08:00:00,BTCUSDT,0.0001
2023-12-02 00:00:00,BTCUSDT,0.0001
2023-12-01 16:00:00,BTCUSDT,0.0001
2023-12-01 08:00:00,BTCUSDT,0.0001
2023-12-01 00:00:00,BTCUSDT,0.0001
2023-11-30 16:00:00,BTCUSDT,0.0001
2023-11-30 08:00:00,BTCUSDT,0.0001
2023-11-30 00:00:00,BTCUSDT,0.0001
2023-11-29 16:00:00,BTCUSDT,0.0001
2023-11-29 08:00:00,BTCUSDT,0.0001
2023-11-29 00:00:00,BTCUSDT,0.0001
2023-11-28 16:00:00,BTCUSDT,0.0001
2023-11-28 08:00:00,BTCUSDT,0.0001
2023-11-28 00:00:00,BTCUSDT,0.0001
2023-11-27 16:00:00,BTCUSDT,0.0001
2023-11-27 08:00:00,BTCUSDT,0.0001
2023-11-27 00:00:00,BTCUSDT,0.0001
2023-11-26 16:00:00,BTCUSDT,0.0001
2023-11-26 08:00:00,BTCUSDT,0.0001
2023-11-26 00:00:00,BTCUSDT,0.0001
2023-11-25 16:00:00,BTCUSDT,0.0001
2023-11-25 08:00:00,BTCUSDT,0.0001
2023-11-25 00:00:00,BTCUSDT,0.0001
2023-11-24 16:00:00,BTCUSDT,0.0001
2023-11-24 08:00:00,BTCUSDT,0.0001
2023-11-24 00:00:00,BTCUSDT,0.0001
2023-11-23 16:00:00,BTCUSDT,0.0001
2023-11-23 08:00:00,BTCUSDT,0.0001
2023-11-23 00:00:00,BTCUSDT,0.0001
2023-11-22 16:00:00,BTCUSDT,0.0001
2023-11-22 08:00:00,BTCUSDT,0.0001
2023-11-22 00:00:00,BTCUSDT,0.0001
2023-11-21 16:00:00,BTCUSDT,0.0001
2023-11-21 08:00:00,BTCUSDT,0.0001
2023-11-21 00:00:00,BTCUSDT,0.0001
2023-11-20 16:00:00,BTCUSDT,0.00015534
2023-11-20 08:00:00,BTCUSDT,0.0001
2023-11-20 00:00:00,BTCUSDT,0.0001
2023-11-19 16:00:00,BTCUSDT,0.0001
2023-11-19 08:00:00,BTCUSDT,0.0001
2023-11-19 00:00:00,BTCUSDT,0.0001
2023-11-18 16:00:00,BTCUSDT,0.0001
2023-11-18 08:00:00,BTCUSDT,0.0001
2023-11-18 00:00:00,BTCUSDT,0.0001
2023-11-17 16:00:00,BTCUSDT,0.0001
2023-11-17 08:00:00,BTCUSDT,0.0001
2023-11-17 00:00:00,BTCUSDT,0.0001
2023-11-16 16:00:00,BTCUSDT,0.00014161
2023-11-16 08:00:00,BTCUSDT,0.00020167
2023-11-16 00:00:00,BTCUSDT,0.0001
2023-11-15 16:00:00,BTCUSDT,0.0001
2023-11-15 08:00:00,BTCUSDT,0.0001
2023-11-15 00:00:00,BTCUSDT,0.0001
2023-11-14 16:00:00,BTCUSDT,0.00011821
2023-11-14 08:00:00,BTCUSDT,0.00017047
2023-11-14 00:00:00,BTCUSDT,0.00014184
2023-11-13 16:00:00,BTCUSDT,0.00037847
2023-11-13 08:00:00,BTCUSDT,0.00032407
2023-11-13 00:00:00,BTCUSDT,0.00031492
2023-11-12 16:00:00,BTCUSDT,0.0002686
2023-11-12 08:00:00,BTCUSDT,0.00020745
2023-11-12 00:00:00,BTCUSDT,0.00019689
2023-11-11 16:00:00,BTCUSDT,0.00025548
2023-11-11 08:00:00,BTCUSDT,0.00023984
2023-11-11 00:00:00,BTCUSDT,0.0002613
2023-11-10 16:00:00,BTCUSDT,0.0002972
2023-11-10 08:00:00,BTCUSDT,0.00045315
2023-11-10 00:00:00,BTCUSDT,0.00018027
2023-11-09 16:00:00,BTCUSDT,0.0004003
2023-11-09 08:00:00,BTCUSDT,0.0002041
2023-11-09 00:00:00,BTCUSDT,0.00013904
2023-11-08 16:00:00,BTCUSDT,0.000157
2023-11-08 08:00:00,BTCUSDT,0.00025842
2023-11-08 00:00:00,BTCUSDT,0.00011888
2023-11-07 16:00:00,BTCUSDT,0.00010434
2023-11-07 08:00:00,BTCUSDT,0.0001
2023-11-07 00:00:00,BTCUSDT,0.0001
2023-11-06 16:00:00,BTCUSDT,0.00026302
2023-11-06 08:00:00,BTCUSDT,0.0001
2023-11-06 00:00:00,BTCUSDT,0.00012243
2023-11-05 16:00:00,BTCUSDT,0.0001
2023-11-05 08:00:00,BTCUSDT,0.0001
2023-11-05 00:00:00,BTCUSDT,0.0001
2023-11-04 16:00:00,BTCUSDT,0.0001
2023-11-04 08:00:00,BTCUSDT,0.0001
2023-11-04 00:00:00,BTCUSDT,0.0001
2023-11-03 16:00:00,BTCUSDT,0.0001
2023-11-03 08:00:00,BTCUSDT,0.0001
2023-11-03 00:00:00,BTCUSDT,0.0001
2023-11-02 16:00:00,BTCUSDT,0.00011649
2023-11-02 08:00:00,BTCUSDT,0.00018541
2023-11-02 00:00:00,BTCUSDT,0.00014309
2023-11-01 16:00:00,BTCUSDT,0.0001
2023-11-01 08:00:00,BTCUSDT,0.0001193
2023-11-01 00:00:00,BTCUSDT,0.0001
2023-10-31 16:00:00,BTCUSDT,0.00010516
2023-10-31 08:00:00,BTCUSDT,0.0001
2023-10-31 00:00:00,BTCUSDT,0.0001
2023-10-30 16:00:00,BTCUSDT,0.0001
2023-10-30 08:00:00,BTCUSDT,0.0001
2023-10-30 00:00:00,BTCUSDT,0.0001
2023-10-29 16:00:00,BTCUSDT,0.0001
2023-10-29 08:00:00,BTCUSDT,0.0001
2023-10-29 00:00:00,BTCUSDT,0.0001
2023-10-28 16:00:00,BTCUSDT,0.0001
2023-10-28 08:00:00,BTCUSDT,0.00017876
2023-10-28 00:00:00,BTCUSDT,0.0001
2023-10-27 16:00:00,BTCUSDT,0.0001
2023-10-27 08:00:00,BTCUSDT,0.0001
2023-10-27 00:00:00,BTCUSDT,0.0001
2023-10-26 16:00:00,BTCUSDT,0.0001
2023-10-26 08:00:00,BTCUSDT,0.0001
2023-10-26 00:00:00,BTCUSDT,0.0001
2023-10-25 16:00:00,BTCUSDT,0.0001
2023-10-25 08:00:00,BTCUSDT,0.0001
2023-10-25 00:00:00,BTCUSDT,0.0001
2023-10-24 16:00:00,BTCUSDT,0.0001
2023-10-24 08:00:00,BTCUSDT,0.0001
2023-10-24 00:00:00,BTCUSDT,0.0001
2023-10-23 16:00:00,BTCUSDT,0.0001
2023-10-23 08:00:00,BTCUSDT,0.0001
2023-10-23 00:00:00,BTCUSDT,0.00005084
2023-10-22 16:00:00,BTCUSDT,0.00005399
2023-10-22 08:00:00,BTCUSDT,0.00001297
2023-10-22 00:00:00,BTCUSDT,0.00000398
2023-10-21 16:00:00,BTCUSDT,0.00000299
2023-10-21 08:00:00,BTCUSDT,0.0001
2023-10-21 00:00:00,BTCUSDT,0.0001
2023-10-20 16:00:00,BTCUSDT,0.00008577
2023-10-20 08:00:00,BTCUSDT,0.00005458
2023-10-20 00:00:00,BTCUSDT,-0.00001658
2023-10-19 16:00:00,BTCUSDT,0.00001257
2023-10-19 08:00:00,BTCUSDT,-0.00000273
2023-10-19 00:00:00,BTCUSDT,0.00004369
2023-10-18 16:00:00,BTCUSDT,0.00002251
2023-10-18 08:00:00,BTCUSDT,0.00005001
2023-10-18 00:00:00,BTCUSDT,-0.00001695
2023-10-17 16:00:00,BTCUSDT,0.000051
2023-10-17 08:00:00,BTCUSDT,0.00005961
2023-10-17 00:00:00,BTCUSDT,0.0000547
2023-10-16 16:00:00,BTCUSDT,0.00005177
2023-10-16 08:00:00,BTCUSDT,-0.00002151
2023-10-16 00:00:00,BTCUSDT,0.00001139
2023-10-15 16:00:00,BTCUSDT,0.00008953
2023-10-15 08:00:00,BTCUSDT,0.00006929
2023-10-15 00:00:00,BTCUSDT,0.00005329
2023-10-14 16:00:00,BTCUSDT,0.0001
2023-10-14 08:00:00,BTCUSDT,0.00009749
2023-10-14 00:00:00,BTCUSDT,0.0001
2023-10-13 16:00:00,BTCUSDT,0.0001
2023-10-13 08:00:00,BTCUSDT,0.00008044
2023-10-13 00:00:00,BTCUSDT,0.0001
2023-10-12 16:00:00,BTCUSDT,0.0001
2023-10-12 08:00:00,BTCUSDT,0.00009346
2023-10-12 00:00:00,BTCUSDT,0.0001
2023-10-11 16:00:00,BTCUSDT,0.0001
2023-10-11 08:00:00,BTCUSDT,0.00007159
2023-10-11 00:00:00,BTCUSDT,0.00008565
2023-10-10 16:00:00,BTCUSDT,0.00003746
2023-10-10 08:00:00,BTCUSDT,0.00002403
2023-10-10 00:00:00,BTCUSDT,0.00009735
2023-10-09 16:00:00,BTCUSDT,-0.00001275
2023-10-09 08:00:00,BTCUSDT,-0.00001491
2023-10-09 00:00:00,BTCUSDT,-0.00002543
2023-10-08 16:00:00,BTCUSDT,0.00003078
2023-10-08 08:00:00,BTCUSDT,-0.00001736
2023-10-08 00:00:00,BTCUSDT,-0.00008017
2023-10-07 16:00:00,BTCUSDT,-0.00003952
2023-10-07 08:00:00,BTCUSDT,0.00004409
2023-10-07 00:00:00,BTCUSDT,0.00003193
2023-10-06 16:00:00,BTCUSDT,0.00000457
2023-10-06 08:00:00,BTCUSDT,0.00005197
2023-10-06 00:00:00,BTCUSDT,0.00005881
2023-10-05 16:00:00,BTCUSDT,0.00001476
2023-10-05 08:00:00,BTCUSDT,0.00007741
2023-10-05 00:00:00,BTCUSDT,0.00008474
2023-10-04 16:00:00,BTCUSDT,0.00009079
2023-10-04 08:00:00,BTCUSDT,0.00007308
2023-10-04 00:00:00,BTCUSDT,0.0001
2023-10-03 16:00:00,BTCUSDT,0.00006702
2023-10-03 08:00:00,BTCUSDT,0.0001
2023-10-03 00:00:00,BTCUSDT,0.00009645
2023-10-02 16:00:00,BTCUSDT,-0.00003239
2023-10-02 08:00:00,BTCUSDT,-0.0000487
2023-10-02 00:00:00,BTCUSDT,0.00003324
2023-10-01 16:00:00,BTCUSDT,0.00005051
2023-10-01 08:00:00,BTCUSDT,0.00009189
2023-10-01 00:00:00,BTCUSDT,0.0001
2023-09-30 16:00:00,BTCUSDT,0.0001
2023-09-30 08:00:00,BTCUSDT,0.00005418
2023-09-30 00:00:00,BTCUSDT,0.0001
2023-09-29 16:00:00,BTCUSDT,0.00002607
2023-09-29 08:00:00,BTCUSDT,0.00001418
2023-09-29 00:00:00,BTCUSDT,-0.00002847
2023-09-28 16:00:00,BTCUSDT,-0.00003652
2023-09-28 08:00:00,BTCUSDT,-0.00000943
2023-09-28 00:00:00,BTCUSDT,0.00005036
2023-09-27 16:00:00,BTCUSDT,-0.00005203
2023-09-27 08:00:00,BTCUSDT,0.00002315
2023-09-27 00:00:00,BTCUSDT,-0.00000291
2023-09-26 16:00:00,BTCUSDT,0.00004889
2023-09-26 08:00:00,BTCUSDT,0.00001948
2023-09-26 00:00:00,BTCUSDT,-0.00005563
2023-09-25 16:00:00,BTCUSDT,0.00001864
2023-09-25 08:00:00,BTCUSDT,-0.00000638
2023-09-25 00:00:00,BTCUSDT,0.00001607
2023-09-24 16:00:00,BTCUSDT,0.00006269
2023-09-24 08:00:00,BTCUSDT,0.00003652
2023-09-24 00:00:00,BTCUSDT,0.00005368
2023-09-23 16:00:00,BTCUSDT,0.00002647
2023-09-23 08:00:00,BTCUSDT,-0.00001691
2023-09-23 00:00:00,BTCUSDT,0.00002088
2023-09-22 16:00:00,BTCUSDT,0.00002708
2023-09-22 08:00:00,BTCUSDT,0.00000166
2023-09-22 00:00:00,BTCUSDT,-0.00002319
2023-09-21 16:00:00,BTCUSDT,0.00002769
2023-09-21 08:00:00,BTCUSDT,0.00005862
2023-09-21 00:00:00,BTCUSDT,0.00003228
2023-09-20 16:00:00,BTCUSDT,0.00002605
2023-09-20 08:00:00,BTCUSDT,0.00003112
2023-09-20 00:00:00,BTCUSDT,0.00005883
2023-09-19 16:00:00,BTCUSDT,0.00008455
2023-09-19 08:00:00,BTCUSDT,0.00005051
2023-09-19 00:00:00,BTCUSDT,0.00005882
2023-09-18 16:00:00,BTCUSDT,0.00004192
2023-09-18 08:00:00,BTCUSDT,0.0001
2023-09-18 00:00:00,BTCUSDT,0.00000153
2023-09-17 16:00:00,BTCUSDT,0.00002862
2023-09-17 08:00:00,BTCUSDT,0.00003727
2023-09-17 00:00:00,BTCUSDT,0.00007234
2023-09-16 16:00:00,BTCUSDT,0.00005574
2023-09-16 08:00:00,BTCUSDT,-0.00001001
2023-09-16 00:00:00,BTCUSDT,-0.00005021
2023-09-15 16:00:00,BTCUSDT,0.0000745
2023-09-15 08:00:00,BTCUSDT,0.00001452
2023-09-15 00:00:00,BTCUSDT,-0.00001362
2023-09-14 16:00:00,BTCUSDT,0.00001107
2023-09-14 08:00:00,BTCUSDT,-0.00000389
2023-09-14 00:00:00,BTCUSDT,-0.00002862
2023-09-13 16:00:00,BTCUSDT,0.00000377
2023-09-13 08:00:00,BTCUSDT,-0.00003967
2023-09-13 00:00:00,BTCUSDT,0.00002247
2023-09-12 16:00:00,BTCUSDT,0.00006583
2023-09-12 08:00:00,BTCUSDT,0.00005007
2023-09-12 00:00:00,BTCUSDT,0.00004155
2023-09-11 16:00:00,BTCUSDT,-0.00000452
2023-09-11 08:00:00,BTCUSDT,0.00002295
2023-09-11 00:00:00,BTCUSDT,0.0000735
2023-09-10 16:00:00,BTCUSDT,0.00009439
2023-09-10 08:00:00,BTCUSDT,0.00006603
2023-09-10 00:00:00,BTCUSDT,0.00003389
2023-09-09 16:00:00,BTCUSDT,0.00001661
2023-09-09 08:00:00,BTCUSDT,0.00000425
2023-09-09 00:00:00,BTCUSDT,0.0000474
2023-09-08 16:00:00,BTCUSDT,0.00004996
2023-09-08 08:00:00,BTCUSDT,0.00005989
2023-09-08 00:00:00,BTCUSDT,0.00003593
2023-09-07 16:00:00,BTCUSDT,0.0000206
2023-09-07 08:00:00,BTCUSDT,0.0001
2023-09-07 00:00:00,BTCUSDT,0.00003892
2023-09-06 16:00:00,BTCUSDT,0.00006336
2023-09-06 08:00:00,BTCUSDT,0.00000642
2023-09-06 00:00:00,BTCUSDT,0.00001267
2023-09-05 16:00:00,BTCUSDT,0.00001126
2023-09-05 08:00:00,BTCUSDT,0.00000805
2023-09-05 00:00:00,BTCUSDT,0.00002449
2023-09-04 16:00:00,BTCUSDT,0.00008406
2023-09-04 08:00:00,BTCUSDT,0.00003004
2023-09-04 00:00:00,BTCUSDT,0.00003093
2023-09-03 16:00:00,BTCUSDT,0.00000399
2023-09-03 08:00:00,BTCUSDT,0.00003091
2023-09-03 00:00:00,BTCUSDT,0.0001
2023-09-02 16:00:00,BTCUSDT,0.00002341
2023-09-02 08:00:00,BTCUSDT,0.00002816
2023-09-02 00:00:00,BTCUSDT,0.00005825
2023-09-01 16:00:00,BTCUSDT,0.00001638
2023-09-01 08:00:00,BTCUSDT,0.00001899
2023-09-01 00:00:00,BTCUSDT,0.00002115
2023-08-31 16:00:00,BTCUSDT,0.00000882
2023-08-31 08:00:00,BTCUSDT,0.0000561
2023-08-31 00:00:00,BTCUSDT,0.0000169
2023-08-30 16:00:00,BTCUSDT,0.0001
2023-08-30 08:00:00,BTCUSDT,0.00006125
2023-08-30 00:00:00,BTCUSDT,0.00004032
2023-08-29 16:00:00,BTCUSDT,0.000073
2023-08-29 08:00:00,BTCUSDT,-0.0000124
2023-08-29 00:00:00,BTCUSDT,0.00001152
2023-08-28 16:00:00,BTCUSDT,0.00002413
2023-08-28 08:00:00,BTCUSDT,0.00009912
2023-08-28 00:00:00,BTCUSDT,0.00005189
2023-08-27 16:00:00,BTCUSDT,0.0000366
2023-08-27 08:00:00,BTCUSDT,-0.00002401
2023-08-27 00:00:00,BTCUSDT,0.00006063
2023-08-26 16:00:00,BTCUSDT,0.00000224
2023-08-26 08:00:00,BTCUSDT,-0.00003137
2023-08-26 00:00:00,BTCUSDT,0.00000877
2023-08-25 16:00:00,BTCUSDT,0.00000508
2023-08-25 08:00:00,BTCUSDT,-0.00001352
2023-08-25 00:00:00,BTCUSDT,0.00005872
2023-08-24 16:00:00,BTCUSDT,0.00008403
2023-08-24 08:00:00,BTCUSDT,0.00002141
2023-08-24 00:00:00,BTCUSDT,-0.00001954
2023-08-23 16:00:00,BTCUSDT,0.00001921
2023-08-23 08:00:00,BTCUSDT,0.00005724
2023-08-23 00:00:00,BTCUSDT,0.00005461
2023-08-22 16:00:00,BTCUSDT,-0.00000376
2023-08-22 08:00:00,BTCUSDT,-0.00005498
2023-08-22 00:00:00,BTCUSDT,0.00001
2023-08-21 16:00:00,BTCUSDT,0.00001392
2023-08-21 08:00:00,BTCUSDT,-0.00002506
2023-08-21 00:00:00,BTCUSDT,-0.00004073
2023-08-20 16:00:00,BTCUSDT,0.0000183
2023-08-20 08:00:00,BTCUSDT,0.00005412
2023-08-20 00:00:00,BTCUSDT,0.00005549
2023-08-19 16:00:00,BTCUSDT,0.00000878
2023-08-19 08:00:00,BTCUSDT,-0.00000712
2023-08-19 00:00:00,BTCUSDT,-0.00001898
2023-08-18 16:00:00,BTCUSDT,-0.00000062
2023-08-18 08:00:00,BTCUSDT,-0.00000492
2023-08-18 00:00:00,BTCUSDT,0.00006393
2023-08-17 16:00:00,BTCUSDT,0.0001
2023-08-17 08:00:00,BTCUSDT,0.0001
2023-08-17 00:00:00,BTCUSDT,0.0001
2023-08-16 16:00:00,BTCUSDT,0.0001
2023-08-16 08:00:00,BTCUSDT,0.0001
2023-08-16 00:00:00,BTCUSDT,0.0001
2023-08-15 16:00:00,BTCUSDT,0.0001
2023-08-15 08:00:00,BTCUSDT,0.0001
2023-08-15 00:00:00,BTCUSDT,0.0001
2023-08-14 16:00:00,BTCUSDT,0.0001
2023-08-14 08:00:00,BTCUSDT,0.0001
2023-08-14 00:00:00,BTCUSDT,0.0001
2023-08-13 16:00:00,BTCUSDT,0.0001
2023-08-13 08:00:00,BTCUSDT,0.0001
2023-08-13 00:00:00,BTCUSDT,0.0001
2023-08-12 16:00:00,BTCUSDT,0.0001
2023-08-12 08:00:00,BTCUSDT,0.0001
2023-08-12 00:00:00,BTCUSDT,0.0001
2023-08-11 16:00:00,BTCUSDT,0.00006988
2023-08-11 08:00:00,BTCUSDT,0.0001
2023-08-11 00:00:00,BTCUSDT,0.0001
2023-08-10 16:00:00,BTCUSDT,0.0001
2023-08-10 08:00:00,BTCUSDT,0.0001
2023-08-10 00:00:00,BTCUSDT,0.0001
2023-08-09 16:00:00,BTCUSDT,0.0001
2023-08-09 08:00:00,BTCUSDT,0.00007799
2023-08-09 00:00:00,BTCUSDT,0.00000633
2023-08-08 16:00:00,BTCUSDT,-0.00001053
2023-08-08 08:00:00,BTCUSDT,0.00002398
2023-08-08 00:00:00,BTCUSDT,0.0001
2023-08-07 16:00:00,BTCUSDT,0.0001
2023-08-07 08:00:00,BTCUSDT,0.00008676
2023-08-07 00:00:00,BTCUSDT,0.0001
2023-08-06 16:00:00,BTCUSDT,0.0001
2023-08-06 08:00:00,BTCUSDT,0.0001
2023-08-06 00:00:00,BTCUSDT,0.0001
2023-08-05 16:00:00,BTCUSDT,0.0001
2023-08-05 08:00:00,BTCUSDT,0.00008422
2023-08-05 00:00:00,BTCUSDT,0.0001
2023-08-04 16:00:00,BTCUSDT,0.0001
2023-08-04 08:00:00,BTCUSDT,0.0001
2023-08-04 00:00:00,BTCUSDT,0.0001
2023-08-03 16:00:00,BTCUSDT,0.0001
2023-08-03 08:00:00,BTCUSDT,0.0001
2023-08-03 00:00:00,BTCUSDT,0.0001
2023-08-02 16:00:00,BTCUSDT,0.0001
2023-08-02 08:00:00,BTCUSDT,0.0001
2023-08-02 00:00:00,BTCUSDT,0.0001
2023-08-01 16:00:00,BTCUSDT,0.0001
2023-08-01 08:00:00,BTCUSDT,0.0001
2023-08-01 00:00:00,BTCUSDT,0.0001
2023-07-31 16:00:00,BTCUSDT,0.00001912
2023-07-31 08:00:00,BTCUSDT,0.00002445
2023-07-31 00:00:00,BTCUSDT,0.00002494
2023-07-30 16:00:00,BTCUSDT,0.00006935
2023-07-30 08:00:00,BTCUSDT,0.0000328
2023-07-30 00:00:00,BTCUSDT,0.00005174
2023-07-29 16:00:00,BTCUSDT,0.00007558
2023-07-29 08:00:00,BTCUSDT,0.00006411
2023-07-29 00:00:00,BTCUSDT,0.0001
2023-07-28 16:00:00,BTCUSDT,0.00003948
2023-07-28 08:00:00,BTCUSDT,0.00001787
2023-07-28 00:00:00,BTCUSDT,0.00004497
2023-07-27 16:00:00,BTCUSDT,0.00003725
2023-07-27 08:00:00,BTCUSDT,0.00004395
2023-07-27 00:00:00,BTCUSDT,0.00001276
2023-07-26 16:00:00,BTCUSDT,0.0000148
2023-07-26 08:00:00,BTCUSDT,0.0000884
2023-07-26 00:00:00,BTCUSDT,0.00003565
2023-07-25 16:00:00,BTCUSDT,-0.0000097
2023-07-25 08:00:00,BTCUSDT,-0.00000611
2023-07-25 00:00:00,BTCUSDT,0.00007692
2023-07-24 16:00:00,BTCUSDT,0.00005623
2023-07-24 08:00:00,BTCUSDT,0.00005915
2023-07-24 00:00:00,BTCUSDT,-0.00000127
2023-07-23 16:00:00,BTCUSDT,0.00004184
2023-07-23 08:00:00,BTCUSDT,0.00000264
2023-07-23 00:00:00,BTCUSDT,0.00009174
2023-07-22 16:00:00,BTCUSDT,0.00006647
2023-07-22 08:00:00,BTCUSDT,0.00009716
2023-07-22 00:00:00,BTCUSDT,0.00000948
2023-07-21 16:00:00,BTCUSDT,-0.00000973
2023-07-21 08:00:00,BTCUSDT,0.00003805
2023-07-21 00:00:00,BTCUSDT,0.00001987
2023-07-20 16:00:00,BTCUSDT,0.00005461
2023-07-20 08:00:00,BTCUSDT,0.00009372
2023-07-20 00:00:00,BTCUSDT,0.00000637
2023-07-19 16:00:00,BTCUSDT,0.00006233
2023-07-19 08:00:00,BTCUSDT,0.0001
2023-07-19 00:00:00,BTCUSDT,0.00007668
2023-07-18 16:00:00,BTCUSDT,0.00006215
2023-07-18 08:00:00,BTCUSDT,-0.00003259
2023-07-18 00:00:00,BTCUSDT,0.00000808
2023-07-17 16:00:00,BTCUSDT,0.00007613
2023-07-17 08:00:00,BTCUSDT,0.00006438
2023-07-17 00:00:00,BTCUSDT,0.0001
2023-07-16 16:00:00,BTCUSDT,0.00008931
2023-07-16 08:00:00,BTCUSDT,0.0001
2023-07-16 00:00:00,BTCUSDT,0.00003392
2023-07-15 16:00:00,BTCUSDT,0.00004004
2023-07-15 08:00:00,BTCUSDT,0.00001832
2023-07-15 00:00:00,BTCUSDT,0.00009997
2023-07-14 16:00:00,BTCUSDT,0.0001
2023-07-14 08:00:00,BTCUSDT,0.0001
